user_pseudo_id,event_timestamp,event_name,source,medium,campaign
7299158.0262479555,1605746115677544,session_start,(data deleted),(data deleted),(data deleted)
7333106.7256185759,1605808683715914,session_start,(data deleted),(data deleted),(data deleted)
7491471.2993488762,1605787851290833,session_start,(data deleted),(data deleted),(data deleted)
7491471.2993488762,1605769432990261,session_start,(data deleted),(data deleted),(data deleted)
7572223.0150388585,1605822566950881,session_start,(data deleted),(data deleted),(data deleted)
7617819.9461340449,1605781756032901,session_start,(data deleted),(data deleted),(data deleted)
7624511.2888872326,1605811502909000,session_start,(data deleted),(data deleted),(data deleted)
7624511.2888872326,1605808851635026,session_start,(data deleted),(data deleted),(data deleted)
7682905.5590467372,1605754827124565,session_start,(data deleted),(data deleted),(data deleted)
7757580.6014654547,1605822029953128,session_start,(data deleted),(data deleted),(data deleted)
7893579.1973040707,1605779473843601,session_start,(data deleted),(data deleted),(data deleted)
7913928.2546514588,1605786728390339,session_start,(data deleted),(data deleted),(data deleted)
7963388.1639965127,1605805037255754,session_start,(data deleted),(data deleted),(data deleted)
8032021.6010835576,1605769804053087,session_start,(data deleted),(data deleted),(data deleted)
8039416.4498627108,1605806649419371,session_start,(data deleted),(data deleted),(data deleted)
8047940.0901454067,1605771205202191,session_start,(data deleted),(data deleted),(data deleted)
8071555.6223292837,1605786984291763,session_start,(data deleted),(data deleted),(data deleted)
8191908.8755297050,1605754620936037,session_start,(data deleted),(data deleted),(data deleted)
8198096.0495840493,1605783861805491,session_start,(data deleted),(data deleted),(data deleted)
8403105.5393245304,1605751946686038,session_start,(data deleted),(data deleted),(data deleted)
8597184.0657003774,1605771596897554,session_start,(data deleted),(data deleted),(data deleted)
8619197.9430459043,1605776298780916,session_start,(data deleted),(data deleted),(data deleted)
8670230.4472311550,1605760639405736,session_start,(data deleted),(data deleted),(data deleted)
8694256.3821330797,1605816267690722,session_start,(data deleted),(data deleted),(data deleted)
8760245.3046399244,1605804043560993,session_start,(data deleted),(data deleted),(data deleted)
8772074.8969493642,1605773756979551,session_start,(data deleted),(data deleted),(data deleted)
8810037.5245299335,1605828275326537,session_start,(data deleted),(data deleted),(data deleted)
8921633.6194140757,1605776209592291,session_start,(data deleted),(data deleted),(data deleted)
8921633.6194140757,1605780135443127,session_start,(data deleted),(data deleted),(data deleted)
8986854.7632061609,1605794629211537,session_start,(data deleted),(data deleted),(data deleted)
9402383.3564618863,1605773363835599,session_start,(data deleted),(data deleted),(data deleted)
9836880.6771021493,1605790410805816,session_start,(data deleted),(data deleted),(data deleted)
10962696.3911626020,1605747555242664,session_start,(data deleted),(data deleted),(data deleted)
11064650.6068648711,1605788862868722,session_start,(data deleted),(data deleted),(data deleted)
11154046.5845154271,1605804198789057,session_start,(data deleted),(data deleted),(data deleted)
11537790.6875323542,1605818847704792,session_start,(data deleted),(data deleted),(data deleted)
11581288.7001296920,1605790944871708,session_start,(data deleted),(data deleted),(data deleted)
11590592.6361945992,1605799874295839,session_start,(data deleted),(data deleted),(data deleted)
12454141.5628861017,1605782322919168,session_start,(data deleted),(data deleted),(data deleted)
12525495.8985425580,1605813846933575,session_start,(data deleted),(data deleted),(data deleted)
13141816.1294900403,1605795785871129,session_start,(data deleted),(data deleted),(data deleted)
13225213.8717779688,1605784076939384,session_start,(data deleted),(data deleted),(data deleted)
13804230.0094678534,1605752301019589,session_start,(data deleted),(data deleted),(data deleted)
13997118.9909215090,1605759011066140,session_start,(data deleted),(data deleted),(data deleted)
14233481.9298635081,1605769796899013,session_start,(data deleted),(data deleted),(data deleted)
16477800.9247058873,1605749973806277,session_start,(data deleted),(data deleted),(data deleted)
18208628.3913144323,1605779602716371,session_start,(data deleted),(data deleted),(data deleted)
18328443.2080319353,1605819360607328,session_start,(data deleted),(data deleted),(data deleted)
19381197.7393065049,1605766770574036,session_start,(data deleted),(data deleted),(data deleted)
20584935.9736383295,1605773025709218,session_start,(data deleted),(data deleted),(data deleted)
20664857.0927270637,1605758530397739,session_start,(data deleted),(data deleted),(data deleted)
21276451.7309066921,1605802025059019,session_start,(data deleted),(data deleted),(data deleted)
21512634.4896346569,1605768167334773,session_start,(data deleted),(data deleted),(data deleted)
21683663.4440188892,1605765970869770,session_start,(data deleted),(data deleted),(data deleted)
22818066.2101040625,1605822261737359,session_start,(data deleted),(data deleted),(data deleted)
23894661.7034577895,1605768580835025,session_start,(data deleted),(data deleted),(data deleted)
24063318.8999467029,1605794973653891,session_start,(data deleted),(data deleted),(data deleted)
24494486.8472978628,1605759463919652,session_start,(data deleted),(data deleted),(data deleted)
25391925.2125610936,1605805821105168,session_start,(data deleted),(data deleted),(data deleted)
25413340.7830656376,1605761622725778,session_start,(data deleted),(data deleted),(data deleted)
27155695.2983600252,1605750538942682,session_start,(data deleted),(data deleted),(data deleted)
27202364.9037802242,1605796553136680,session_start,(data deleted),(data deleted),(data deleted)
27499880.2045848419,1605760209994152,session_start,(data deleted),(data deleted),(data deleted)
27573236.3215287293,1605756803702652,session_start,(data deleted),(data deleted),(data deleted)
28254836.8561619792,1605776012349133,session_start,(data deleted),(data deleted),(data deleted)
28275197.1223316182,1605762562487729,session_start,(data deleted),(data deleted),(data deleted)
28681074.0187681529,1605787686192961,session_start,(data deleted),(data deleted),(data deleted)
28750238.4461447574,1605786018713359,session_start,(data deleted),(data deleted),(data deleted)
28824905.0874648663,1605807675721729,session_start,(data deleted),(data deleted),(data deleted)
29426320.1128733737,1605802459264991,session_start,(data deleted),(data deleted),(data deleted)
29722357.8163015738,1605771347201420,session_start,(data deleted),(data deleted),(data deleted)
31739001.3952335301,1605748904010458,session_start,(data deleted),(data deleted),(data deleted)
31739636.0080630439,1605796111588129,session_start,(data deleted),(data deleted),(data deleted)
32768205.7881225371,1605824586001673,session_start,(data deleted),(data deleted),(data deleted)
32964233.3702456613,1605789050492236,session_start,(data deleted),(data deleted),<Other>
34521806.7988685872,1605799520970468,session_start,(data deleted),(data deleted),(data deleted)
34565129.0813399064,1605759937877932,session_start,(data deleted),(data deleted),(data deleted)
35276512.3015997355,1605810634761802,session_start,(data deleted),(data deleted),(data deleted)
35793692.3148496274,1605747467556014,session_start,(data deleted),(data deleted),(data deleted)
35806586.1757987902,1605801155657369,session_start,(data deleted),(data deleted),(data deleted)
36421246.7222423677,1605784072637230,session_start,(data deleted),(data deleted),(data deleted)
36575037.8131865646,1605758758007320,session_start,(data deleted),(data deleted),(data deleted)
37096304.5963355289,1605772169761932,session_start,(data deleted),(data deleted),(data deleted)
39123196.2828729683,1605794847116628,session_start,(data deleted),(data deleted),(data deleted)
39257987.1449139644,1605796217058150,session_start,(data deleted),(data deleted),(data deleted)
39498927.0012186934,1605801701847731,session_start,(data deleted),(data deleted),(data deleted)
39913337.5078425632,1605765629355672,session_start,(data deleted),(data deleted),(data deleted)
39935158.9317168445,1605770463857121,session_start,(data deleted),(data deleted),(data deleted)
41307143.9931536991,1605756937562918,session_start,(data deleted),(data deleted),(data deleted)
42266042.4980528044,1605825073683404,session_start,(data deleted),(data deleted),(data deleted)
43250842.6809068311,1605806434937462,session_start,(data deleted),(data deleted),(data deleted)
43873553.6849348504,1605749156161989,session_start,(data deleted),(data deleted),(data deleted)
45550936.2721920466,1605791395197067,session_start,(data deleted),(data deleted),(data deleted)
45732822.6958771748,1605745655765603,session_start,(data deleted),(data deleted),(data deleted)
45867350.7165071591,1605763830731098,session_start,(data deleted),(data deleted),(data deleted)
46407029.5523034710,1605751994524536,session_start,(data deleted),(data deleted),(data deleted)
46493436.5365312307,1605783310584832,session_start,(data deleted),(data deleted),(data deleted)
46589160.1790293902,1605785472401567,session_start,(data deleted),(data deleted),(data deleted)
46791236.3720310839,1605757356462421,session_start,(data deleted),(data deleted),(data deleted)
48159916.2278332378,1605769302684628,session_start,(data deleted),(data deleted),(data deleted)
48159916.2278332378,1605772362343836,session_start,(data deleted),(data deleted),(data deleted)
50560797.5697190228,1605825320799691,session_start,(data deleted),(data deleted),(data deleted)
51341541.2026841205,1605744619850870,session_start,(data deleted),(data deleted),(data deleted)
51609158.9556141873,1605750728685086,session_start,(data deleted),(data deleted),(data deleted)
51649652.5039254796,1605789455874241,session_start,(data deleted),(data deleted),(data deleted)
51692662.8052561784,1605791530536188,session_start,(data deleted),(data deleted),(data deleted)
52378403.4464623291,1605822471234115,session_start,(data deleted),(data deleted),(data deleted)
53789845.3837769532,1605798637098528,session_start,(data deleted),(data deleted),(data deleted)
54544570.8941615588,1605791200090063,session_start,(data deleted),(data deleted),(data deleted)
55299084.4227342277,1605781004034642,session_start,(data deleted),(data deleted),(data deleted)
55309543.6091061451,1605751717279322,session_start,(data deleted),(data deleted),(data deleted)
55405875.0600382014,1605778008673473,session_start,(data deleted),(data deleted),(data deleted)
56179629.5076107736,1605811071725569,session_start,(data deleted),(data deleted),(data deleted)
56179629.5076107736,1605799532851349,session_start,(data deleted),(data deleted),(data deleted)
56180707.0416401587,1605759771323857,session_start,(data deleted),(data deleted),(data deleted)
56359444.2355513594,1605761522529609,session_start,(data deleted),(data deleted),(data deleted)
